21514 20160428 0500 20160427 1900  2.424 -155.58   19.54    11.8    12.5    13.8    11.8     0.0     47 0    129 0      0 0 C    12.8 0    17.3 0     8.3 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 0600 20160427 2000  2.424 -155.58   19.54    11.0    11.5    12.0    11.0     0.0      0 0      0 0      0 0 C     6.4 0     8.3 0     5.1 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 0700 20160427 2100  2.424 -155.58   19.54    10.2    10.6    11.0    10.2     0.0      0 0      0 0      0 0 C     4.3 0     5.1 0     3.7 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 0800 20160427 2200  2.424 -155.58   19.54     9.3     9.9    10.4     9.3     0.0      0 0      0 0      0 0 C     3.1 0     3.7 0     2.4 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 0900 20160427 2300  2.424 -155.58   19.54     9.0     9.2     9.5     9.0     0.0      0 0      0 0      0 0 C     2.3 0     2.4 0     2.0 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1000 20160428 0000  2.424 -155.58   19.54     8.3     8.6     9.0     8.2     0.0      0 0      0 0      0 0 C     1.9 0     2.0 0     1.6 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1100 20160428 0100  2.424 -155.58   19.54     8.2     8.4     8.7     8.0     0.0      0 0      0 0      0 0 C     1.5 0     1.6 0     1.3 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1200 20160428 0200  2.424 -155.58   19.54     7.3     8.1     8.7     7.3     0.0      0 0      0 0      0 0 C     1.2 0     1.6 0     0.5 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1300 20160428 0300  2.424 -155.58   19.54     7.2     7.3     7.4     7.0     0.0      0 0      0 0      0 0 C     0.4 0     0.5 0    -0.1 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1400 20160428 0400  2.424 -155.58   19.54     6.6     6.9     7.4     6.3     0.0      0 0      0 0      0 0 C     0.2 0     0.6 0    -0.2 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1500 20160428 0500  2.424 -155.58   19.54     6.4     6.6     6.9     6.3     0.0      0 0      0 0      0 0 C    -0.1 0     0.2 0    -0.3 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1600 20160428 0600  2.424 -155.58   19.54     6.2     6.5     6.9     6.2     0.0      1 0     16 0      0 0 C     0.0 0     0.1 0    -0.1 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1700 20160428 0700  2.424 -155.58   19.54     9.7     7.9     9.7     6.1     0.0     94 0    193 0     16 0 C     3.5 0     8.7 0     0.0 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1800 20160428 0800  2.424 -155.58   19.54    10.9    10.6    11.0     9.7     0.0    318 0    445 0    193 0 C    14.5 0    20.3 0     8.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 1900 20160428 0900  2.424 -155.58   19.54    11.6    11.4    12.1    10.7     0.0    564 0    677 0    446 0 C    25.7 0    30.5 0    20.3 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 2000 20160428 1000  2.424 -155.58   19.54    13.4    12.2    13.5    11.3     0.0    772 0    859 0    677 0 C    34.9 0    38.9 0    30.5 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 2100 20160428 1100  2.424 -155.58   19.54    12.1    12.4    13.5    11.3     0.0    925 0    986 0    859 0 C    40.3 0    42.5 0    38.9 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 2200 20160428 1200  2.424 -155.58   19.54    13.1    12.8    13.4    11.9     0.0   1021 0   1044 0    984 0 C    42.6 0    43.5 0    41.9 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160428 2300 20160428 1300  2.424 -155.58   19.54    12.8    12.9    13.8    12.0     0.0   1043 0   1091 0   1032 0 C    44.0 0    44.8 0    43.2 0    39 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0000 20160428 1400  2.424 -155.58   19.54    12.2    12.0    13.1    10.9     0.0    996 0   1086 0    928 0 C    43.0 0    43.9 0    41.5 0    53 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0100 20160428 1500  2.424 -155.58   19.54    12.0    12.2    13.0    11.5     0.0    880 0    947 0    800 0 C    41.8 0    42.7 0    40.5 0    49 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0200 20160428 1600  2.424 -155.58   19.54    11.4    11.6    12.1    10.9     0.0    706 0    803 0    602 0 C    38.0 0    40.5 0    34.7 0    46 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0300 20160428 1700  2.424 -155.58   19.54    11.7    11.2    11.9    10.4     0.0    488 0    601 0    369 0 C    31.7 0    34.7 0    27.5 0    36 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0400 20160428 1800  2.424 -155.58   19.54     9.7    10.6    11.9     9.4     0.0    243 0    369 0    126 0 C    22.5 0    27.5 0    17.4 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0500 20160428 1900  2.424 -155.58   19.54     9.1     9.6    10.0     8.9     0.0     45 0    125 0      0 0 C    12.8 0    17.4 0     7.8 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0600 20160428 2000  2.424 -155.58   19.54     9.3     9.8    10.5     9.1     0.0      0 0      0 0      0 0 C     6.6 0     7.8 0     5.7 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0700 20160428 2100  2.424 -155.58   19.54     8.6     9.0     9.4     8.6     0.0      0 0      0 0      0 0 C     5.0 0     5.7 0     4.3 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0800 20160428 2200  2.424 -155.58   19.54     8.3     8.5     8.7     8.3     0.0      0 0      0 0      0 0 C     3.7 0     4.3 0     2.7 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 0900 20160428 2300  2.424 -155.58   19.54     7.4     7.9     8.4     7.4     0.0      0 0      0 0      0 0 C     1.8 0     2.7 0    -0.1 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1000 20160429 0000  2.424 -155.58   19.54     6.6     7.0     7.5     6.4     0.0      0 0      0 0      0 0 C    -0.8 0     0.3 0    -1.6 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1100 20160429 0100  2.424 -155.58   19.54     6.8     6.8     7.1     6.5     0.0      0 0      0 0      0 0 C     0.8 0     1.3 0     0.3 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1200 20160429 0200  2.424 -155.58   19.54     6.6     6.8     7.1     6.6     0.0      0 0      0 0      0 0 C     1.6 0     1.8 0     1.2 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1300 20160429 0300  2.424 -155.58   19.54     6.7     6.9     7.3     6.4     0.0      0 0      0 0      0 0 C     1.8 0     2.1 0     1.5 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1400 20160429 0400  2.424 -155.58   19.54     6.6     6.6     6.7     6.4     0.0      0 0      0 0      0 0 C     1.4 0     1.6 0     1.3 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1500 20160429 0500  2.424 -155.58   19.54     6.8     6.7     6.9     6.5     0.0      0 0      0 0      0 0 C     1.6 0     1.8 0     1.5 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1600 20160429 0600  2.424 -155.58   19.54     6.4     6.5     6.8     6.4     0.0      1 0     17 0      0 0 C     1.7 0     1.8 0     1.5 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1700 20160429 0700  2.424 -155.58   19.54     8.0     7.2     8.0     6.4     0.0     95 0    194 0     17 0 C     4.2 0     8.1 0     1.6 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1800 20160429 0800  2.424 -155.58   19.54    10.6     9.5    10.6     8.0     0.0    318 0    445 0    194 0 C    12.4 0    17.6 0     8.1 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 1900 20160429 0900  2.424 -155.58   19.54    12.1    11.6    12.1    10.6     0.0    563 0    677 0    446 0 C    21.7 0    26.2 0    17.6 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 2000 20160429 1000  2.424 -155.58   19.54    12.2    12.9    13.7    11.5     0.0    773 0    859 0    678 0 C    31.3 0    35.5 0    26.2 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 2100 20160429 1100  2.424 -155.58   19.54    10.4    11.7    13.3    10.3     0.0    923 0    984 0    859 0 C    38.3 0    40.0 0    35.5 0    36 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 2200 20160429 1200  2.424 -155.58   19.54    13.2    10.9    13.7     9.0     0.0    970 0   1341 0    269 0 C    39.7 0    40.8 0    38.5 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160429 2300 20160429 1300  2.424 -155.58   19.54    14.9    13.1    15.0    11.3     0.0   1076 0   1359 0    312 0 C    41.1 0    43.2 0    38.1 0    45 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0000 20160429 1400  2.424 -155.58   19.54    14.6    15.1    16.0    13.9     0.0   1004 0   1051 0    958 0 C    40.5 0    41.2 0    39.9 0    14 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0100 20160429 1500  2.424 -155.58   19.54    13.2    14.5    15.3    13.2     0.0    888 0    960 0    811 0 C    39.2 0    40.5 0    38.4 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0200 20160429 1600  2.424 -155.58   19.54    13.7    13.8    14.6    13.1     0.0    719 0    811 0    610 0 C    37.7 0    39.6 0    36.1 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0300 20160429 1700  2.424 -155.58   19.54    13.4    12.7    14.0    10.5     0.0    487 0    637 0    170 0 C    32.8 0    36.3 0    27.4 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0400 20160429 1800  2.424 -155.58   19.54    12.0    12.5    13.5    11.7     0.0    246 0    369 0    128 0 C    22.4 0    27.4 0    17.0 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0500 20160429 1900  2.424 -155.58   19.54    10.1    11.0    12.1    10.1     0.0     47 0    128 0      0 0 C    12.6 0    17.0 0     8.3 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0600 20160429 2000  2.424 -155.58   19.54     9.0     9.5    10.1     9.0     0.0      0 0      0 0      0 0 C     6.9 0     8.3 0     5.9 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0700 20160429 2100  2.424 -155.58   19.54     8.4     8.7     9.0     8.4     0.0      0 0      0 0      0 0 C     5.3 0     5.9 0     4.7 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0800 20160429 2200  2.424 -155.58   19.54     7.8     8.0     8.4     7.7     0.0      0 0      0 0      0 0 C     4.2 0     4.7 0     3.8 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 0900 20160429 2300  2.424 -155.58   19.54     7.3     7.4     7.8     7.0     0.0      0 0      0 0      0 0 C     3.4 0     3.8 0     2.9 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1000 20160430 0000  2.424 -155.58   19.54     6.6     6.8     7.3     6.4     0.0      0 0      0 0      0 0 C     2.5 0     2.9 0     2.3 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1100 20160430 0100  2.424 -155.58   19.54     6.3     6.6     7.0     6.1     0.0      0 0      0 0      0 0 C     2.0 0     2.3 0     1.6 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1200 20160430 0200  2.424 -155.58   19.54     6.1     6.1     6.5     5.8     0.0      0 0      0 0      0 0 C     1.2 0     1.6 0     0.8 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1300 20160430 0300  2.424 -155.58   19.54     5.1     5.4     6.1     4.8     0.0      0 0      0 0      0 0 C     0.3 0     0.8 0    -0.3 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1400 20160430 0400  2.424 -155.58   19.54     4.5     4.9     5.5     4.5     0.0      0 0      0 0      0 0 C    -0.8 0    -0.3 0    -1.2 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1500 20160430 0500  2.424 -155.58   19.54     4.3     4.4     4.7     4.2     0.0      0 0      0 0      0 0 C    -1.4 0    -1.1 0    -1.6 0    15 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1600 20160430 0600  2.424 -155.58   19.54     4.6     4.4     4.9     4.1     0.0      2 0     18 0      0 0 C    -1.6 0    -1.2 0    -1.6 0    16 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1700 20160430 0700  2.424 -155.58   19.54     7.9     5.9     7.9     4.6     0.0     97 0    196 0     18 0 C     2.0 0     7.4 0    -1.2 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1800 20160430 0800  2.424 -155.58   19.54    10.6     9.4    10.6     7.9     0.0    321 0    448 0    197 0 C    13.3 0    19.9 0     7.4 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 1900 20160430 0900  2.424 -155.58   19.54    12.2    11.1    12.2     9.8     0.0    566 0    679 0    449 0 C    25.2 0    29.7 0    19.9 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 2000 20160430 1000  2.424 -155.58   19.54    10.8    11.7    12.7    10.7     0.0    773 0    856 0    679 0 C    32.6 0    35.2 0    29.7 0    16 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 2100 20160430 1100  2.424 -155.58   19.54    12.4    11.1    12.7     9.6     0.0    922 0    982 0    855 0 C    38.7 0    40.9 0    35.2 0    41 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 2200 20160430 1200  2.424 -155.58   19.54    12.3    12.2    12.8    11.8     0.0   1016 0   1042 0    980 0 C    39.6 0    40.9 0    38.1 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160430 2300 20160430 1300  2.424 -155.58   19.54     9.9    12.0    14.0     9.8     0.0   1026 0   1322 0    233 0 C    39.7 0    41.9 0    37.9 0    44 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0000 20160430 1400  2.424 -155.58   19.54    11.1    10.8    11.6     9.6     0.0    876 0   1256 0    189 0 C    38.5 0    41.2 0    32.6 0    50 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0100 20160430 1500  2.424 -155.58   19.54    11.2    11.1    11.8    10.0     0.0    881 0   1218 0    220 0 C    38.7 0    39.7 0    36.1 0    54 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0200 20160430 1600  2.424 -155.58   19.54    10.9    10.8    11.8     9.8     0.0    726 0    993 0    604 0 C    35.5 0    37.9 0    32.3 0    48 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0300 20160430 1700  2.424 -155.58   19.54    11.2    10.7    11.7    10.0     0.0    491 0    630 0    297 0 C    28.7 0    32.3 0    24.8 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0400 20160430 1800  2.424 -155.58   19.54    10.4    10.5    11.3    10.0     0.0    247 0    372 0    130 0 C    20.3 0    24.8 0    15.4 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0500 20160430 1900  2.424 -155.58   19.54     9.1     9.8    10.4     9.1     0.0     48 0    129 0      0 0 C    11.2 0    15.4 0     7.0 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0600 20160430 2000  2.424 -155.58   19.54     8.0     8.4     9.1     8.0     0.0      0 0      0 0      0 0 C     5.4 0     7.0 0     4.1 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0700 20160430 2100  2.424 -155.58   19.54     6.9     7.4     8.0     6.9     0.0      0 0      0 0      0 0 C     3.4 0     4.1 0     2.6 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0800 20160430 2200  2.424 -155.58   19.54     6.3     6.6     7.0     6.3     0.0      0 0      0 0      0 0 C     2.3 0     2.6 0     2.0 0    14 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 0900 20160430 2300  2.424 -155.58   19.54     5.8     6.0     6.4     5.8     0.0      0 0      0 0      0 0 C     1.8 0     2.1 0     1.5 0    18 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1000 20160501 0000  2.424 -155.58   19.54     5.2     5.4     5.8     5.2     0.0      0 0      0 0      0 0 C     1.4 0     1.6 0     1.3 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1100 20160501 0100  2.424 -155.58   19.54     4.8     5.1     5.4     4.8     0.0      0 0      0 0      0 0 C     1.1 0     1.3 0     0.6 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1200 20160501 0200  2.424 -155.58   19.54     3.7     4.3     4.8     3.7     0.0      0 0      0 0      0 0 C     0.2 0     0.6 0    -0.5 0    22 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1300 20160501 0300  2.424 -155.58   19.54     4.6     4.4     5.1     3.7     0.0      0 0      0 0      0 0 C    -0.5 0    -0.4 0    -0.9 0    20 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1400 20160501 0400  2.424 -155.58   19.54     5.3     5.0     5.7     4.4     0.0      0 0      0 0      0 0 C    -1.3 0    -0.9 0    -1.5 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1500 20160501 0500  2.424 -155.58   19.54     4.8     4.7     5.3     4.3     0.0      0 0      0 0      0 0 C    -1.8 0    -1.4 0    -2.5 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1600 20160501 0600  2.424 -155.58   19.54     3.6     4.2     4.8     3.6     0.0      2 0     19 0      0 0 C    -3.1 0    -2.5 0    -3.7 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1700 20160501 0700  2.424 -155.58   19.54     6.5     4.9     6.5     3.6     0.0     99 0    199 0     19 0 C     0.1 0     5.9 0    -3.5 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1800 20160501 0800  2.424 -155.58   19.54     9.0     8.0     9.0     6.5     0.0    324 0    451 0    200 0 C    11.3 0    16.9 0     5.9 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 1900 20160501 0900  2.424 -155.58   19.54    11.4    10.3    11.4     9.1     0.0    569 0    688 0    452 0 C    21.3 0    26.6 0    16.9 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 2000 20160501 1000  2.424 -155.58   19.54    12.7    12.1    13.0    11.4     0.0    781 0    868 0    615 0 C    30.9 0    35.9 0    26.6 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 2100 20160501 1100  2.424 -155.58   19.54    13.6    13.5    14.4    12.6     0.0    917 0   1000 0    784 0 C    37.7 0    39.3 0    35.9 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 2200 20160501 1200  2.424 -155.58   19.54    13.8    14.1    15.6    13.3     0.0   1009 0   1060 0    847 0 C    40.1 0    41.6 0    38.2 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160501 2300 20160501 1300  2.424 -155.58   19.54    14.6    14.6    15.5    13.7     0.0   1042 0   1068 0    963 0 C    41.3 0    42.0 0    40.5 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0000 20160501 1400  2.424 -155.58   19.54    13.8    13.8    14.6    13.1     0.0   1000 0   1049 0    956 0 C    39.7 0    40.8 0    38.3 0    24 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0100 20160501 1500  2.424 -155.58   19.54    14.2    14.0    14.6    13.3     0.0    885 0    959 0    807 0 C    37.3 0    38.4 0    35.9 0    20 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0200 20160501 1600  2.424 -155.58   19.54    13.7    13.8    14.5    12.9     0.0    710 0    808 0    600 0 C    34.0 0    35.9 0    30.6 0    18 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0300 20160501 1700  2.424 -155.58   19.54    11.6    12.3    13.7    11.4     0.0    489 0    608 0    367 0 C    27.5 0    30.6 0    23.7 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0400 20160501 1800  2.424 -155.58   19.54    10.8    11.1    11.7    10.7     0.0    245 0    366 0    129 0 C    19.9 0    23.7 0    15.2 0    14 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0500 20160501 1900  2.424 -155.58   19.54     9.7    10.3    11.0     9.7     0.0     46 0    128 0      0 0 C    11.0 0    15.2 0     6.8 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160502 0600 20160501 2000  2.424 -155.58   19.54     8.7     9.1     9.7     8.7     0.0      0 0      0 0      0 0 C     5.5 0     6.8 0     4.4 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
